y_pred,y_true
0.9854287,1
0.056490898,0
0.07507911,0
0.7341746,1
0.4754773,0
0.5552398,0
0.0034563243,0
0.95874584,0
0.00017786026,0
0.8218641,1
0.9952643,1
0.00043559074,0
0.7299054,0
0.1037035,0
0.35626462,1
0.0010904074,0
0.0025106668,1
0.003279388,0
0.96087754,1
0.0035143793,0
0.9980759,1
0.05261135,0
0.0006196201,0
0.9986858,1
0.48683378,0
0.99084103,0
0.9553367,1
0.04978618,0
0.9971384,1
0.52159894,0
0.99953437,1
0.0004403293,0
0.5769843,1
0.0030309856,0
0.93363225,0
0.7537093,1
0.2781406,0
0.4342702,0
0.9861541,1
0.3376974,0
0.08965173,0
0.042004257,0
0.85610384,1
0.9467534,1
0.0001693368,0
0.0001975894,0
0.009093523,0
0.98429644,1
0.10082024,0
0.33516976,0
0.000905633,0
0.002110809,0
0.12262145,0
0.98038566,1
0.93797314,0
0.71140796,1
0.97032714,1
0.040382266,0
0.033055395,0
0.9905635,1
0.8751992,1
0.9984733,1
0.9821551,1
0.74311227,1
0.8260122,1
0.0074364245,0
0.3521065,1
0.0028279424,0
0.0025387406,0
0.9919169,1
0.84776837,1
0.029467732,0
0.108514875,0
0.9798765,0
0.046343267,0
0.0012870133,0
0.030881256,0
0.10778454,0
0.0005707443,0
0.12329665,0
0.9851177,1
0.93668735,1
0.9646543,1
0.00021630526,0
0.001182437,0
0.68591034,0
0.99264514,1
0.3460293,1
0.9313972,1
0.36725274,0
0.078394204,0
0.00024971366,0
0.011305541,0
0.09521711,0
0.030597389,0
0.012313217,0
0.41257048,0
0.5287517,0
0.002053678,0
0.0011310875,0
0.005395502,0
0.92111826,1
0.0013898313,0
0.0013710558,0
0.98888093,1
0.89441156,0
0.9926913,1
0.11131841,0
0.96144104,1
0.017297328,0
0.00033655763,0
0.54152644,0
0.027986407,0
0.82763445,1
0.9855953,1
0.008619338,0
0.8748752,1
0.69989216,1
0.9910445,1
0.0012319386,0
0.105582416,0
0.029260576,1
0.64824104,1
0.12555298,0
0.37435699,0
0.46243778,1
0.622766,1
0.0005735755,0
0.0007286966,0
0.02288407,0
0.0053632557,0
0.0005810559,0
0.018416584,0
0.20280224,0
0.00020882487,0
0.4115527,1
0.0007765889,0
0.43399003,1
0.30116862,0
0.0017432868,0
0.9881766,1
0.97517,1
0.99907416,1
0.11798918,1
0.0007046461,0
0.16842625,0
0.99754035,1
0.8029021,0
0.0068509877,0
0.00018492341,0
0.9782245,1
0.43960303,1
0.0018863082,0
0.0014755428,0
0.00057411194,0
0.9722755,1
0.99624926,1
0.018202782,1
0.9665636,1
0.9058957,1
0.005885631,0
0.028152645,0
0.93859243,0
0.9587965,1
0.9799372,1
0.24022493,0
0.9049252,1
0.5801281,0
0.002446562,0
0.001706928,0
0.9890753,1
0.4604875,0
0.5667939,0
0.0018972456,0
0.41463286,0
0.98988956,1
0.00046947598,0
0.017640203,0
0.0012714863,0
0.9617357,1
0.99795437,1
0.9938406,1
0.0013834536,0
0.019750446,0
0.005112171,0
0.09653753,0
0.090646714,0
0.7100348,0
0.003881067,0
0.94468385,1
0.9593661,1
0.9993564,1
0.002493322,0
0.99867487,1
0.13829494,0
0.06932226,0
0.99804723,1
0.5661533,0
0.955511,1
0.86230195,1
0.06751472,1
0.0020748973,0
0.9909396,0
0.58477217,1
0.9949077,1
0.0038170815,0
0.00051757693,0
0.00033023953,0
0.19918478,0
0.6997302,1
0.49733725,1
0.99295104,1
0.00033423305,0
0.0031984448,0
0.25893933,0
0.9599011,0
0.9085306,1
0.043654084,0
0.005184114,0
0.2553464,1
0.93461716,1
0.93650293,1
0.0005724132,0
0.9195702,1
0.9973674,1
0.22587714,0
0.0017381608,0
0.00043737888,0
0.38424408,1
0.0018919706,0
0.13652235,1
0.9975177,1
0.99774104,1
0.0020999014,0
0.022021234,0
0.97375464,1
0.17038783,1
0.31665957,0
0.50628316,0
0.89838606,1
0.023662686,0
0.039690495,0
0.7424914,0
0.0015189052,0
0.99676496,1
0.99325037,1
0.96462023,1
0.9565046,1
0.9794671,1
0.006441921,0
0.00061774254,0
0.0065478683,0
0.00041666627,0
0.5456414,0
0.0013844073,0
0.02332148,0
0.18116075,0
0.74567366,0
0.66959995,1
0.9536464,1
0.24227387,1
0.00252679,0
0.9067987,0
0.99422765,1
0.2462813,0
0.77063537,1
0.9907565,1
0.9561815,1
0.4008392,0
0.432064,0
0.76096207,0
0.00039213896,0
0.3932866,0
0.9982914,1
0.0146249235,0
0.98982596,1
0.002598405,1
0.37666613,0
0.033861578,0
0.00040471554,0
0.94597197,0
0.000672102,0
0.019886702,0
0.0013297796,0
0.01979962,0
0.0046664476,0
0.01699555,0
0.012663126,0
0.557448,0
0.98882854,1
0.99682945,1
0.0002654493,0
0.9514125,1
0.27624995,0
0.003081143,0
0.036955297,0
0.96845055,1
0.0009918511,0
0.0002861917,0
0.7137372,1
0.0007554889,0
0.87634766,0
0.9977871,1
0.1550816,0
0.0030443072,0
0.996217,1
0.8748646,1
0.96432483,1
0.059063137,0
0.057837427,0
0.0003966391,0
0.00072312355,0
0.9131025,1
0.89856964,1
0.40758073,0
0.69833165,1
0.00027909875,0
0.742952,1
0.9970341,1
0.006772697,0
0.9865222,1
0.9973227,1
0.00027358532,0
0.2463803,0
0.072937906,0
0.9692082,1
0.0020099878,0
0.99344003,1
0.0021442473,0
0.001054287,0
0.79399717,0
0.22968507,0
0.9994763,1
0.9967843,1
0.47002771,1
0.13716522,0
0.9860044,1
0.0068372786,0
0.91714334,0
0.9916761,1
0.6871468,1
0.00020006299,0
0.012740642,0
0.9988191,1
0.0013036132,0
0.023548156,0
0.006003976,0
0.026760578,0
0.0071505904,0
0.037065387,0
0.99474466,1
0.84604263,1
0.0011645257,0
0.20250607,0
0.9937756,1
0.23935443,1
0.0021470487,0
0.08117765,0
0.99336594,1
0.013647556,0
0.17592517,0
0.6054363,0
0.9961832,1
0.89635897,1
0.99370843,1
