y_pred,y_true
0.56989473,0
0.0046035647,0
0.006973207,0
0.00956589,0
0.010309517,0
0.0124361515,0
0.009011209,0
0.00829795,0
0.004699737,0
0.0077689886,0
0.0058767796,0
0.009486914,0
0.009904355,0
0.005618483,0
0.0049708486,0
0.92907774,0
0.0070020854,0
0.049595863,0
0.006057173,0
0.0031442642,0
0.024021,0
0.006847471,0
0.35860914,0
0.0063755214,0
0.0037611723,0
0.03182292,0
0.0056716204,0
0.004248798,0
0.007141471,0
0.003151089,0
0.013613582,0
0.0058882833,0
0.003911793,0
0.010510296,0
0.026238024,0
0.023744792,0
0.061113656,0
0.023657143,0
0.007111639,0
0.007980108,0
0.009766191,0
0.0044822395,0
0.0029438734,0
0.00646922,0
0.008185357,0
0.0058706105,0
0.004883975,0
0.002363056,0
0.004229605,0
0.008059591,0
0.012334287,0
0.012118906,0
0.005265683,0
0.004590243,0
0.18237662,0
0.004115492,0
0.0075672567,0
0.13051647,0
0.68169326,0
0.29688168,0
0.07665157,0
0.01908648,0
0.0053371787,0
0.10181132,0
0.0053630173,0
0.03494236,0
0.0047740936,0
0.008783132,0
0.2604278,0
0.0038532913,0
0.006640047,0
0.005635947,0
0.0041667223,0
0.065202355,0
0.007094145,0
0.027414858,0
0.0051695406,0
0.0065339506,0
0.0078704655,0
0.005698353,0
0.0046871006,0
0.01564312,0
0.004480958,0
0.007024884,0
0.0055063963,0
0.0043138564,0
0.0058146715,0
0.7413943,0
0.00460279,0
0.04624152,0
0.06246215,0
0.08727607,0
0.013625383,0
0.009331703,0
0.003403455,0
0.0032598376,0
0.10277766,0
0.0065179765,0
0.008565396,0
0.002647847,0
0.0058535635,0
0.005086243,0
0.0069758,0
0.003844738,0
0.0034255981,0
0.00554803,0
0.007671535,0
0.0027485788,0
0.012863338,0
0.005527675,0
0.0034887493,0
0.009845853,0
0.1265057,0
0.009393573,0
0.0039017797,0
0.0047289133,0
0.0675312,0
0.004695624,0
0.004965514,0
0.006005645,0
0.042886466,0
0.0039806664,0
0.006958872,0
0.013924658,0
0.008535624,0
0.9980439,1
0.8535718,1
0.9979708,1
0.9980897,1
0.9980695,1
0.998104,1
0.99784887,1
0.9980674,1
0.99795777,1
0.9980892,1
0.9937072,1
0.997969,1
0.9981109,1
0.9978768,1
0.9984284,1
0.9978981,1
0.9979452,1
0.9978037,1
0.9978943,1
0.9980183,1
0.9978893,1
0.99810255,1
0.9979495,1
0.9978956,1
0.99816394,1
0.009078771,0
0.99790674,1
0.23121944,1
0.99835527,1
0.9986328,1
0.9980736,1
0.066970855,1
0.99806273,1
0.99808514,1
0.99809027,1
0.998016,1
0.99795926,1
0.94309354,1
0.99803764,1
0.99817526,1
0.9980602,1
0.9979955,1
0.998043,1
0.99812293,1
0.9979441,1
0.99813086,1
0.99797916,1
0.9981179,1
0.9980444,1
0.99816823,1
0.46536556,1
0.9990866,1
0.9979931,1
0.9981422,1
0.99817675,1
0.99784654,1
0.99816054,1
0.99805546,1
0.99859035,1
0.99789333,1
0.9982058,1
0.99541855,1
0.99812746,1
0.99816144,1
0.99841535,1
0.9983038,1
0.8951596,1
0.99804544,1
0.995895,1
0.99808174,1
0.99820507,1
0.99808925,1
0.9987207,1
0.99802995,1
0.9979378,1
0.9981011,1
0.99800956,1
0.9979639,1
0.98566014,1
0.99801314,1
0.99805367,1
0.9979315,1
0.93165886,1
0.9985891,1
0.9979688,1
0.99799764,1
0.9979563,1
0.9979487,1
0.9978605,1
0.9981915,1
0.9980314,1
0.9986634,1
0.9887543,1
0.59560245,1
0.9819951,1
0.99806356,1
0.99800265,1
0.99796116,1
0.9979758,1
0.9979739,1
0.99801266,1
0.9979751,1
0.99906445,1
0.9980028,1
0.98491085,1
0.998019,1
0.99794996,1
0.99809915,1
0.9980793,1
0.99806154,1
0.9982803,1
0.99800956,1
0.9980679,1
0.9980508,1
0.99855757,1
0.9989728,1
0.99809766,1
0.9980397,1
0.99811554,1
0.9901631,1
0.99783385,1
0.9990787,1
0.9979514,1
0.99803585,1
0.9979478,1
0.019308805,0
0.022287726,0
0.998024,1
0.99896586,1
0.9981065,1
0.011517972,0
0.06102249,0
0.0071179867,0
0.003862381,0
0.003921777,0
0.006992817,0
0.0041930974,0
0.0030920208,0
0.005643368,0
0.004972607,0
0.005780548,0
0.011301577,0
0.006954789,0
0.07056278,0
0.005588144,0
0.0076907873,0
0.012147576,0
0.004659176,0
0.01324299,0
0.0048742592,0
0.010090351,0
0.010801733,0
0.034189492,0
0.007693976,0
0.0055065155,0
0.010482252,0
0.0074474514,0
0.0029467642,0
0.009468257,0
0.032076955,0
0.004322201,0
0.02005878,0
0.0055120885,0
0.14421368,0
0.0079933405,0
0.0057908893,0
0.11508325,0
0.0054630935,0
0.049064636,0
0.009953946,0
0.007694721,0
0.546702,0
0.99823153,0
0.003641814,0
0.24975127,0
0.0052604675,0
0.007744044,0
0.27073872,0
0.006627351,0
0.11037099,0
0.074622124,0
0.04468763,0
0.007243067,0
0.005800545,0
0.010251969,0
0.006365359,0
0.014940053,0
0.017106771,0
0.99889886,0
0.0035209954,0
0.0072847605,0
0.0064748526,0
0.10363394,0
0.9982368,0
0.01436609,0
0.029863149,0
0.01964736,0
0.0066364408,0
0.0035355687,0
0.0048186183,0
0.014069259,0
0.28035727,0
0.008062422,0
0.008963615,0
0.046138108,0
0.998833,1
0.9981712,1
0.99853206,1
0.9981438,1
0.99876547,1
0.9980243,1
0.99807906,1
0.9980426,1
0.99817383,1
0.9981146,1
0.99811757,1
0.9990877,1
0.4462088,1
0.9981307,1
0.962801,1
0.99891996,1
0.9980511,1
0.9986024,1
0.9989511,1
0.9987233,1
0.9980527,1
0.99867725,1
0.027750373,1
0.99809945,1
0.9986335,1
0.46349296,1
0.013264775,1
0.9989748,1
0.99909246,1
0.998026,1
0.7965491,1
0.38025326,1
0.9981642,1
0.9981139,1
0.9982325,1
0.99816895,1
0.99814487,1
0.434722,1
0.9981166,1
0.99899274,1
0.99807227,1
0.99906385,1
0.9981829,1
0.9912313,1
0.99809587,1
0.9980085,1
0.99814767,1
0.9984629,1
0.9938804,1
0.99811554,1
0.99905455,1
0.99817777,1
0.9991045,1
0.5144662,1
0.99812686,1
0.8377235,1
0.9986697,1
0.998235,1
0.99908483,1
0.9982338,1
0.9990817,1
0.9982898,1
0.9981419,1
0.9981502,1
0.9983414,1
0.9982773,1
0.99826676,1
0.99875844,1
0.026038378,1
0.9851346,1
0.010273457,1
0.9981687,1
0.998108,1
0.99810505,1
0.9981212,1
0.059390634,0
0.9901328,1
0.9983573,1
0.9985495,1
0.9982264,1
0.99175453,1
0.99845123,1
