tipe,total_data,foreign_mult,total_foreign_data,max_f1,max_recall,max_precision
A,7500,0.25,0,0.61735368956743,0.3701923076923077,0.8369565217391305
B,7500,0.25,0,0.47417328706226514,0.9807692307692307,0.5396825396825397
C,7500,0.25,1875,0.6339946698252887,0.39903846153846156,0.8383838383838383
C,7500,0.5,3750,0.6671389862530142,0.4519230769230769,0.8545454545454545
C,7500,0.75,5625,0.6839474400534508,0.47596153846153844,0.868421052631579
C,7500,1.0,7500,0.6989469159681926,0.5048076923076923,0.8677685950413223
C,7500,1.5,11250,0.707979958450446,0.5240384615384616,0.8650793650793651
C,7500,2.0,15000,0.7236046057767369,0.5432692307692307,0.8828125
C,7500,3.0,22500,0.7559694393423596,0.6298076923076923,0.8562091503267973
C,7500,4.0,30000,0.7588628762541807,0.6394230769230769,0.8525641025641025
C,7500,5.0,37500,0.766633476231077,0.6538461538461539,0.8553459119496856
C,7500,6.0,45000,0.7798727203647415,0.6875,0.8511904761904762
C,7500,7.0,52500,0.7872999483737738,0.6971153846153846,0.8579881656804734
C,7500,8.0,60000,0.7736838685670071,0.7163461538461539,0.8142076502732241
C,7500,9.0,67500,0.7715000472009819,0.7259615384615384,0.8031914893617021
C,7500,10.0,75000,0.7813679245283018,0.7451923076923077,0.8072916666666666
