tipe,total_data,foreign_mult,total_foreign_data,max_f1,max_recall,max_precision
A,5000,0.25,0,0.5935275080906148,0.36538461538461536,0.7524752475247525
B,5000,0.25,0,0.37634755614977367,0.9951923076923077,0.5136476426799007
C,5000,0.25,1250,0.623051180497989,0.4326923076923077,0.743801652892562
C,5000,0.5,2500,0.6447138246236479,0.44711538461538464,0.788135593220339
C,5000,0.75,3750,0.6773608755973486,0.47596153846153844,0.8461538461538461
C,5000,1.0,5000,0.6723071225175012,0.5048076923076923,0.7894736842105263
C,5000,1.5,7500,0.7100774065176774,0.5432692307692307,0.8432835820895522
C,5000,2.0,10000,0.722658973434307,0.5817307692307693,0.8287671232876712
C,5000,3.0,15000,0.7472467911492302,0.6394230769230769,0.8260869565217391
C,5000,4.0,20000,0.7524023729196789,0.6490384615384616,0.8282208588957055
C,5000,5.0,25000,0.7511075312122433,0.6730769230769231,0.8045977011494253
C,5000,6.0,30000,0.7614557485525226,0.7019230769230769,0.8021978021978022
C,5000,7.0,35000,0.766058627297892,0.6971153846153846,0.8146067415730337
C,5000,8.0,40000,0.7639498414085988,0.7067307692307693,0.8032786885245902
C,5000,9.0,45000,0.7717101695314894,0.7403846153846154,0.7938144329896907
C,5000,10.0,50000,0.7693073917118052,0.7403846153846154,0.7897435897435897
