y_pred,y_true
0.0047907233,0
0.0007727146,0
0.99121904,1
0.95246804,1
0.62377644,1
0.99296504,1
0.016685724,0
0.998946,1
0.98858297,1
0.009689212,0
0.5154898,0
0.7893069,0
0.99414235,1
0.00081267953,0
0.94168675,1
0.99123585,1
0.15841898,0
0.008041322,0
0.0006788671,0
0.0013681948,0
0.0070522726,1
0.99863636,1
0.013637513,0
0.67358994,1
0.021150887,0
0.027603954,0
0.6404542,1
0.86298335,1
0.9991262,1
0.002938062,0
0.00066781044,0
0.9965867,1
0.830979,1
0.11563498,0
0.050369084,0
0.6582138,1
0.78099656,0
0.9964432,1
0.98112583,1
0.9723079,1
0.97296226,1
0.9909365,1
0.99620044,1
0.009013563,0
0.99721,1
0.9915502,1
0.0009838343,0
0.99752665,1
0.008867711,0
0.0012339354,0
0.97687626,1
0.0016247928,0
0.0008727014,0
0.9963616,1
0.99476993,1
0.9927392,1
0.4268266,1
0.8273122,1
0.9359989,1
0.0016790032,0
0.001668185,0
0.9872622,1
0.57581633,1
0.84380597,1
0.9938412,1
0.82815516,1
0.99329996,1
0.9776494,1
0.9986511,1
0.9970137,1
0.7951152,1
0.0013114512,0
0.0053945184,0
0.038683802,0
0.4509246,0
0.009868383,0
0.26402414,0
0.021871358,0
0.9987986,1
0.00033831596,0
0.017472804,0
0.0011108518,0
0.8666513,0
0.5736604,1
0.9974976,1
0.9988518,1
0.88541466,1
0.9814807,1
0.82957065,1
0.9701352,1
0.0009017885,0
0.030949086,0
0.009869128,0
0.9438488,1
0.9977706,1
0.48486707,1
0.013277978,0
0.014541745,0
0.96129596,1
0.9869647,1
0.9964938,1
0.99432635,1
0.65698904,1
0.9824015,1
0.8370045,0
0.93056923,1
0.914179,1
0.94018376,1
0.94165874,1
0.99760336,1
0.999528,1
0.9704751,1
0.53483224,1
0.99362624,1
0.994447,1
0.98577297,1
0.23643783,0
0.9990792,1
0.9995674,1
0.034988612,0
0.5609766,1
0.0037249029,0
0.996661,1
0.56035274,1
0.9984712,1
0.0015405118,0
0.7590954,1
0.01343447,0
0.03940192,0
0.0042570233,0
0.0332838,0
0.002843529,0
0.99288523,1
0.0031225085,0
0.00069236755,0
0.9983289,1
0.0034162402,0
0.9836453,1
0.0011194646,0
0.8791667,1
0.009820819,1
0.003576994,0
0.9964489,1
0.002631396,0
0.034757286,1
0.0004028082,0
0.99937403,1
0.99932164,1
0.009061068,0
0.9839736,1
0.98988837,1
0.9963228,1
0.017017245,1
0.017164111,1
0.9946409,1
0.9987029,1
0.9965502,1
0.99935657,1
0.99714255,1
0.99102664,1
0.9986836,1
0.9040155,1
0.999197,1
0.9908339,1
0.009040773,0
0.99930817,1
0.71811277,1
0.9935708,0
0.9971177,1
0.97021866,1
0.16104451,1
0.007697791,0
0.74534696,1
0.0011968911,0
0.0006325841,0
0.9982852,1
0.9975343,1
0.6923685,0
0.73902065,1
0.9898869,1
0.00048479438,0
0.41011918,0
0.0019645095,0
0.99905777,1
0.8065884,0
0.9425231,1
0.97974503,1
0.730738,1
0.0002733171,0
0.44158307,1
0.83394897,1
0.0012996197,0
0.8092587,1
0.99144363,1
0.94727975,1
0.6998083,1
0.94845164,1
0.0039063096,0
0.9328891,1
0.0036497116,0
0.000608325,0
0.004738331,1
0.9950878,1
0.97362626,1
0.99387026,1
0.9974639,1
0.5304432,0
0.6310718,1
0.99962497,1
0.9967433,1
0.00053206086,0
0.0021815598,0
0.86294985,1
0.9926864,1
0.003335178,0
0.0038473308,0
0.98456514,1
0.16255641,1
0.99861854,1
0.24622375,0
0.999122,1
0.96008235,1
0.95714223,1
0.0017880797,0
0.95765305,1
0.9835459,1
0.6124979,1
0.9972017,1
0.0021846592,0
0.03654626,0
0.9982973,1
0.008785129,0
0.58778477,1
0.788429,0
0.06706759,0
0.0018340051,0
0.61427516,1
0.9954175,1
0.9894587,1
0.99559087,1
0.995049,1
0.9659051,1
0.0051319003,1
0.0013039112,0
0.01188153,0
0.032659084,0
0.28583753,0
0.009480894,0
0.9302827,1
0.9963237,1
0.96873224,1
0.08620775,0
0.00072932243,0
0.3853704,1
0.9961664,1
0.010842949,0
0.0004247427,0
0.2666607,0
0.0036945343,0
0.0016038716,0
0.014964819,0
0.37966698,0
0.90094566,1
0.93837345,1
0.11988881,1
0.99799407,1
0.99640226,1
0.6756314,1
0.0012105405,0
0.020208985,0
0.020507306,0
0.043572366,1
0.0054486096,0
0.9967935,1
0.009996414,0
0.0010064542,0
0.0022608936,0
0.91347873,0
0.99430096,1
0.93418807,1
0.38427603,0
0.99745905,1
0.025514305,0
0.063932896,0
0.04811734,0
0.0009022057,0
0.98537886,1
0.9987081,1
0.96305716,1
0.8217864,0
0.0003426969,0
0.00073605776,0
0.012797087,0
0.9545766,1
0.9992354,1
0.00035369396,0
0.0072143376,0
0.0025888085,0
0.02292639,0
0.99747443,1
0.099353045,1
0.9018964,1
0.97141206,1
0.0034733415,1
0.0011555254,0
0.48749003,0
0.004936397,0
