y_pred,y_true
0.00014168024,0
0.00012597442,0
0.99895334,1
0.9990024,1
0.29785904,1
0.99866,1
0.00025951862,0
0.99778575,1
0.97967744,1
0.021920264,0
0.00031501055,0
0.5952243,0
0.9985134,1
0.00011399388,0
0.96962285,1
0.99817777,1
0.9345913,0
0.00011637807,0
0.00012034178,0
0.06704065,0
0.016590029,1
0.99883044,1
0.00025209785,0
0.9750521,1
0.00010690093,0
0.33927095,0
0.99127495,1
0.9973269,1
0.99902225,1
0.000119537115,0
0.00011986494,0
0.9982896,1
0.010747582,1
0.47781914,0
0.00012260675,0
0.54138255,1
0.007856637,0
0.99905694,1
0.99608284,1
0.991477,1
0.997375,1
0.9985707,1
0.9983517,1
0.00012898445,0
0.9988691,1
0.99884534,1
9.942055e-05,0
0.9988684,1
0.00028008223,0
0.00014013052,0
0.9968596,1
0.00013151765,0
0.00011128187,0
0.99897385,1
0.9975017,1
0.9978766,1
0.9984739,1
0.98295903,1
0.9351586,1
0.000117242336,0
0.0002643168,0
0.9988349,1
0.998865,1
0.99319196,1
0.99851656,1
0.55813223,1
0.99898565,1
0.99420595,1
0.99891573,1
0.99864376,1
0.98460865,1
0.00011444092,0
0.00026777387,0
0.0042948127,0
0.13292056,0
0.001704812,0
0.0202744,0
0.011667639,0
0.9988569,1
0.00011873245,0
0.23168099,0
0.0001232326,0
0.9958773,0
0.9866469,1
0.9986799,1
0.99897826,1
0.99909675,1
0.99882364,1
0.9878396,1
0.9986273,1
0.00011855364,0
0.0020200014,0
0.00015258789,0
0.99779546,1
0.9989637,1
0.8119603,1
0.00011077523,0
0.00015956163,0
0.96740156,1
0.9989008,1
0.9986254,1
0.9989892,1
0.9960888,1
0.99574906,1
0.9988474,0
0.933395,1
0.998652,1
0.9950477,1
0.9972621,1
0.9988723,1
0.99908566,1
0.9974985,1
0.27682066,1
0.9988388,1
0.99867123,1
0.99819803,1
0.000269413,0
0.9990158,1
0.99881536,1
0.92566353,0
0.98568195,1
0.006073922,0
0.9984868,1
0.8067553,1
0.9990757,1
0.00011986494,0
0.993642,1
0.000910759,0
0.00034368038,0
0.00014814734,0
0.00014445186,0
0.00014874339,0
0.9989039,1
0.0010479987,0
0.0036140084,0
0.9989616,1
0.000116467476,0
0.951914,1
0.000106692314,0
0.99150914,1
0.9904207,1
0.00014072657,0
0.9987031,1
0.00011795759,0
0.18424925,1
0.00018525124,0
0.9989717,1
0.99883664,1
0.032750517,0
0.9967514,1
0.9983087,1
0.99883723,1
0.28816324,1
0.0003155172,1
0.9631427,1
0.9986861,1
0.9990525,1
0.9990879,1
0.99904,1
0.99889773,1
0.9990883,1
0.9577889,1
0.9988035,1
0.9989649,1
0.077174395,0
0.9990226,1
0.9988333,1
0.9958917,0
0.99909246,1
0.99867266,1
0.00056135654,1
0.00022155046,0
0.9979213,1
0.00012677908,0
0.00011962652,0
0.9986323,1
0.9986446,1
0.00820151,0
0.01920414,1
0.9964991,1
0.00010180473,0
0.9602052,0
0.00011122227,0
0.9989737,1
0.7213856,0
0.99366903,1
0.99349034,1
0.94973516,1
0.00010436773,0
0.9877589,1
0.54637885,1
0.00014424324,0
0.0027210116,1
0.9989861,1
0.88247585,1
0.9599741,1
0.9987305,1
0.00021117926,0
0.07206121,1
0.0001180768,0
0.00012466311,0
0.30020052,1
0.9987941,1
0.9878768,1
0.9987341,1
0.9988463,1
0.0015867352,0
0.0141278505,1
0.9989752,1
0.99801123,1
0.00010085106,0
0.00012564659,0
0.9205518,1
0.9978405,1
0.00012618303,0
0.0006302893,0
0.99749076,1
0.16993445,1
0.998606,1
0.5419687,0
0.99881136,1
0.99838996,1
0.9668317,1
0.00011599064,0
0.7839649,1
0.9982523,1
0.004658222,1
0.99882245,1
0.00015547872,0
0.00029316545,0
0.99765027,1
0.00014683604,0
0.8412831,1
0.14853752,0
0.00041374564,0
0.00012981892,0
0.0009110272,1
0.9985377,1
0.9987195,1
0.9961958,1
0.99885815,1
0.9971002,1
0.0029428005,1
0.001265794,0
0.0055142343,0
0.08501026,0
0.67374134,0
0.000106185675,0
0.98941106,1
0.99890995,1
0.99256384,1
0.00011327863,0
0.00011304021,0
0.99367106,1
0.9984002,1
0.00085923076,0
0.00012007356,0
0.10494006,0
0.00027278066,0
0.2984501,0
0.00011384487,0
0.0027128458,0
0.9477193,1
0.99768734,1
0.9254112,1
0.9980339,1
0.9981034,1
0.9983312,1
0.00012880564,0
0.00012090802,0
0.00087860227,0
0.6144648,1
0.00075683,0
0.9859972,1
0.00014966726,0
0.00011622906,0
0.000338763,0
0.9965235,0
0.99716496,1
0.9804002,1
0.09189108,0
0.9963242,1
0.00017604232,0
0.000110030174,0
0.011099994,0
0.0005839765,0
0.9982852,1
0.9987008,1
0.15304217,1
0.9690339,0
0.00072079897,0
0.00010985136,0
0.023204595,0
0.99866176,1
0.9990258,1
0.000119805336,0
0.038710892,0
0.000107347965,0
0.007656902,0
0.9778198,1
0.97272456,1
0.9970933,1
0.9983422,1
0.9917767,1
9.804964e-05,0
0.00014871359,0
0.06685829,0
0.8985157,1
0.997741,1
0.00028902292,0
0.20502877,1
0.0002091527,0
0.00013318658,0
0.000106841326,0
0.0002670586,0
0.65062076,0
0.0001205802,0
0.000106453896,0
0.0001116395,0
0.83294666,0
0.03743857,0
0.9987481,1
0.00014513731,0
0.00029739738,0
0.06325558,0
0.91362536,0
0.9983164,1
0.0021333396,0
0.0008664131,0
0.9985361,1
0.084208965,1
0.0046055913,0
0.00010687113,0
0.99763405,1
0.99238384,0
0.9981431,1
0.9987178,1
0.88609576,1
0.00013232231,0
0.99769545,1
0.99802303,1
0.003993392,0
0.9931792,1
0.9988158,1
0.9986204,1
0.00013953447,0
0.4923298,1
0.030571818,1
0.00013273954,0
0.00015443563,0
0.9988377,1
0.00011703372,0
0.0083530545,0
0.00011500716,0
0.9989612,1
0.00011199713,0
0.00091564655,0
0.99875027,1
0.993765,1
0.15151349,1
0.94102293,1
0.94852567,0
0.99885666,1
0.99708855,1
0.9986121,1
0.9989879,1
0.9575298,1
0.0007342696,0
0.9715905,1
0.009676009,0
0.9980713,1
0.99867475,1
0.9977102,1
0.75235623,0
0.0003016889,0
0.6437937,0
0.00012028217,0
0.99894094,1
0.92599463,0
0.98479784,1
0.99878883,1
0.99832106,1
0.0013317764,0
0.99874794,1
0.99888587,1
0.9990381,1
0.99497116,0
0.012229443,0
0.0001181066,0
0.0013152659,0
0.61889803,0
0.00013029575,0
0.9990026,1
0.9989307,1
0.004362732,0
0.00021451712,0
0.99907935,1
0.9910802,1
0.00055882335,0
0.98964584,1
0.9989532,1
0.9986055,1
0.0006093979,0
0.000121980906,0
0.000116825104,0
0.99856496,1
0.99811697,1
0.00010827184,0
0.998682,1
0.99890363,1
0.99840343,1
0.99858046,1
0.81419945,1
0.7055282,1
0.0071792305,1
0.00012627244,0
0.946385,1
0.00014719367,0
0.0014519691,1
0.00012469292,0
0.99898136,1
0.00013205409,0
0.00011819601,0
0.00021103024,0
0.00055089593,0
0.9986123,1
0.013937622,0
0.00012657046,0
0.9986906,1
0.00018462539,0
0.9990182,1
0.9943201,0
0.9989707,1
0.12590703,1
0.00022998452,0
0.00011575222,0
0.9986863,1
0.37445396,0
0.9981587,1
0.9971607,1
0.00044691563,0
0.9969647,1
0.9974613,1
0.07330176,1
0.9986876,1
0.000106304884,0
0.00013932586,0
0.99372137,1
0.00019425154,0
0.000115185976,0
0.008690834,0
0.21313536,0
0.99885845,1
0.99124455,0
0.9981309,1
0.0034415424,0
0.00048220158,0
0.0378083,1
0.0057576,1
0.008499652,0
0.00013265014,0
0.021977335,0
0.011360645,0
0.9966756,1
0.9984213,1
0.9989828,1
0.003812611,1
0.00029951334,0
0.9989221,1
0.000115156174,0
0.4105168,1
0.00041124225,0
0.22694468,1
0.0002667606,0
0.00010418892,0
0.99744105,1
0.8201434,1
0.99905574,1
0.9835558,0
0.9349588,1
0.8461462,1
0.027706802,1
0.7164054,0
0.9988846,1
0.00014060736,0
0.0015459657,0
0.9987867,1
0.9989148,1
0.9985336,1
0.00012156367,0
0.9990871,1
0.9989772,1
0.981567,1
0.00012046099,0
0.0002606213,0
0.99845326,1
0.99895525,1
0.000864625,0
0.00012078881,0
0.99851626,1
0.9987539,1
0.00071612,1
0.9958744,1
0.98303837,1
0.99888086,1
0.003393352,0
0.99808013,1
0.00010544062,0
