y_pred,y_true
0.031356215,0
0.032119125,0
0.99325603,1
0.99004495,1
0.32488942,1
0.98570967,1
0.04321164,0
0.99176943,1
0.9888787,1
0.13068956,0
0.10391176,0
0.7813552,0
0.9665694,1
0.111118406,0
0.8913113,1
0.9910902,1
0.8293319,0
0.04522845,0
0.0059339404,0
0.03496951,0
0.17713612,1
0.9985797,1
0.072372645,0
0.94118786,1
0.11323273,0
0.17626527,0
0.89648914,1
0.9304809,1
0.99879986,1
0.029104382,0
0.031641454,0
0.9951832,1
0.4830688,1
0.37316778,0
0.08160329,0
0.84902465,1
0.6177577,0
0.99847996,1
0.9928136,1
0.983708,1
0.97107005,1
0.96462417,1
0.99748933,1
0.08808163,0
0.99861485,1
0.96493214,1
0.016224802,0
0.99578184,1
0.030536592,0
0.07838982,0
0.9687735,1
0.024376482,0
0.016033769,0
0.99792296,1
0.9069606,1
0.99814725,1
0.43029273,1
0.9137917,1
0.9252644,1
0.07685211,0
0.06713459,0
0.95551836,1
0.9874259,1
0.99237996,1
0.9905107,1
0.76921594,1
0.99056304,1
0.85666335,1
0.993852,1
0.97526824,1
0.9870702,1
0.017711312,0
0.020547956,0
0.054164946,0
0.67025894,0
0.14034644,0
0.075118035,0
0.31556827,0
0.9980231,1
0.018125385,0
0.04945746,0
0.04231295,0
0.53768164,0
0.47769648,1
0.99770707,1
0.9987953,1
0.99787664,1
0.9933674,1
0.75784147,1
0.97806394,1
0.011876762,0
0.056731194,0
0.2700727,0
0.96502316,1
0.9974179,1
0.98393273,1
0.031924605,0
0.044270188,0
0.84459543,1
0.99574804,1
0.9600532,1
0.9944351,1
0.92073524,1
0.9011807,1
0.994419,0
0.98366046,1
0.96622145,1
0.8848976,1
0.7141329,1
0.9975591,1
0.99680877,1
0.9789861,1
0.96374816,1
0.9918649,1
0.9605011,1
0.96447116,1
0.16564283,0
0.9936782,1
0.99751115,1
0.11836651,0
0.7347145,1
0.06002128,0
0.9953411,1
0.583015,1
0.9970938,1
0.035476416,0
0.7810716,1
0.15879327,0
0.07699314,0
0.028699309,0
0.038176686,0
0.07301283,0
0.99788296,1
0.05529833,0
0.010085434,0
0.99520296,1
0.14297745,0
0.9218757,1
0.011278063,0
0.9614465,1
0.54899603,1
0.026497006,0
0.9735377,1
0.05319336,0
0.33646494,1
0.019079804,0
0.9983016,1
0.9982167,1
0.050020307,0
0.8411795,1
0.957584,1
0.9978069,1
0.063073754,1
0.04069382,1
0.9983041,1
0.9960233,1
0.99869275,1
0.9958335,1
0.99867034,1
0.99509686,1
0.9978241,1
0.9337325,1
0.99852586,1
0.9894364,1
0.05750799,0
0.99869287,1
0.93810916,1
0.9351557,0
0.9935531,1
0.9977635,1
0.40951344,1
0.054561526,0
0.9924056,1
0.024324477,0
0.017050177,0
0.99008894,1
0.9980565,1
0.16561261,0
0.22751856,1
0.9935974,1
0.0041555166,0
0.6115718,0
0.022550195,0
0.9988153,1
0.67412865,0
0.9869207,1
0.98601395,1
0.8340341,1
0.012291044,0
0.9124418,1
0.62831247,1
0.02228427,0
0.1595515,1
0.9986831,1
0.9972272,1
0.8355149,1
0.9610584,1
0.032280028,0
0.34443372,1
0.03549105,0
0.008736402,0
0.048266232,1
0.76427007,1
0.98788106,1
0.99804145,1
0.9963584,1
0.16404942,0
0.38900274,1
0.99720824,1
0.9990883,1
0.010192156,0
0.017464489,0
0.3440177,1
0.9139241,1
0.04534003,0
0.03861755,0
0.9951095,1
0.120049,1
0.9891427,1
0.14802164,0
0.9931912,1
0.9778261,1
0.9508812,1
0.028784305,0
0.98765445,1
0.9984783,1
0.28883663,1
0.9986787,1
0.03838092,0
0.112324744,0
0.997849,1
0.030966759,0
0.36471766,1
0.9811371,0
0.06163007,0
0.017583221,0
0.59393376,1
0.99723744,1
0.9914125,1
0.93220496,1
0.9970337,1
0.8180939,1
0.058680207,1
0.011498541,0
0.0976198,0
0.2366277,0
0.0999105,0
0.016460955,0
0.922118,1
0.99898624,1
0.9864651,1
0.1039328,0
0.029732734,0
0.21974432,1
0.99755806,1
0.035124987,0
0.02505356,0
0.51212007,0
0.03839791,0
0.010539621,0
0.080826044,0
0.20382392,0
0.84688425,1
0.9957948,1
0.25287485,1
0.993399,1
0.9975362,1
0.8385786,1
0.027499735,0
0.12456378,0
0.16313559,0
0.8068916,1
0.032824785,0
0.9787035,1
0.029894918,0
0.058596283,0
0.019595265,0
0.11111024,0
0.99219644,1
0.9163799,1
0.17082399,0
0.9989116,1
0.024581552,0
0.10618329,0
0.057703912,0
0.012928039,0
0.99481785,1
0.99408436,1
0.9980175,1
0.9601251,0
0.027266473,0
0.032640815,0
0.20983136,0
0.9972897,1
0.99814546,1
0.0088864565,0
0.07265374,0
0.029694706,0
0.16455883,0
0.9920456,1
0.48817566,1
0.9212235,1
0.9306234,1
0.17787433,1
0.01488024,0
0.085826635,0
0.027027994,0
0.81880534,1
0.9935,1
0.11699635,0
0.5924936,1
0.056803703,0
0.062835425,0
0.111849636,0
0.32462177,0
0.14857525,0
0.027550131,0
0.034557223,0
0.03285998,0
0.65252346,0
0.1844073,0
0.99377143,1
0.055828273,0
0.04514262,0
0.8467761,0
0.19746453,0
0.8280252,1
0.2606774,0
0.056441337,0
0.99677503,1
0.21548066,1
0.14822772,0
0.03802231,0
0.98082846,1
0.92875755,0
0.9949628,1
0.99555326,1
0.9548683,1
0.062390983,0
0.9982157,1
0.9474316,1
0.13797212,0
0.927377,1
0.99751484,1
0.21218798,1
0.022629678,0
0.54587513,1
0.96014297,1
0.022915453,0
0.05831042,0
0.9973463,1
0.03408447,0
0.06491572,0
0.08308786,0
0.9982385,1
0.0894804,0
0.1280944,0
0.9984647,1
0.8375312,1
0.26221472,1
0.5396391,1
0.6890664,0
0.998474,1
0.91132677,1
0.9979063,1
0.984419,1
0.35446322,1
0.037086606,0
0.9747458,1
0.03909284,0
0.99245286,1
0.8749072,1
0.9557816,1
0.9711429,0
0.07445282,0
0.9548061,0
0.13553289,0
0.9984318,1
0.5425429,0
0.7811434,1
0.9933708,1
0.9957371,1
0.0748733,0
0.99805266,1
0.9987061,1
0.96873146,1
0.86494356,0
0.033158004,0
0.017029792,0
0.04469931,0
0.86244196,0
0.04763952,0
0.99861187,1
0.9984655,1
0.08674407,0
0.032043517,0
0.99737525,1
0.9839746,1
0.047892153,0
0.94044256,1
0.998278,1
0.9967263,1
0.07956007,0
0.13387829,0
0.019393504,0
0.9940125,1
0.9919753,1
0.14005148,0
0.9987123,1
0.99066037,1
0.89570427,1
0.9951677,1
0.9858684,1
0.7782366,1
0.22871408,1
0.1797421,0
0.76911074,1
0.035170466,0
0.046731085,1
0.015569568,0
0.99749017,1
0.018877178,0
0.012985736,0
0.119238496,0
0.8134583,0
0.994167,1
0.039605796,0
0.040620953,0
0.98210424,1
0.23232007,0
0.9806197,1
0.6051869,0
0.99852914,1
0.20968696,1
0.012299985,0
0.05320713,0
0.99813676,1
0.22693378,0
0.95052445,1
0.9976765,1
0.029331982,0
0.47338194,1
0.9361849,1
0.9866469,1
0.9974036,1
0.052183896,0
0.0170587,0
0.9677981,1
0.2595833,0
0.018780112,0
0.095364004,0
0.07549393,0
0.97016406,1
0.80679893,0
0.9851329,1
0.02939558,0
0.031897336,0
0.46697953,1
0.8780457,1
0.24680728,0
0.011832416,0
0.29824466,0
0.16772535,0
0.98505414,1
0.9170141,1
0.99794704,1
0.8971285,1
0.022084057,0
0.99607223,1
0.0176104,0
0.83006114,1
0.20310941,0
0.90393674,1
0.015269458,0
0.09530309,0
0.99398935,1
0.85673755,1
0.99816406,1
0.61933005,0
0.8090408,1
0.6870531,1
0.7607694,1
0.17237303,0
0.98991,1
0.020214587,0
0.46068457,0
0.998057,1
0.9988396,1
0.9887996,1
0.026396602,0
0.9894488,1
0.9986639,1
0.81414175,1
0.030666232,0
0.41544408,0
0.9958234,1
0.9966754,1
0.15962225,0
0.05790633,0
0.99843144,1
0.9797514,1
0.24431378,1
0.6276009,1
0.8759929,1
0.99661803,1
0.04857096,0
0.9982886,1
0.027074307,0
0.01587966,0
0.9986272,1
0.98008466,1
0.92341137,1
0.9881103,1
0.7635034,0
0.08502549,1
0.021939665,0
0.86900276,1
0.9981651,1
0.016233712,0
0.9817797,1
0.00793916,0
0.99338853,1
0.91733694,1
0.9984343,1
0.03581208,0
0.99813604,1
0.023857713,0
0.03009963,0
0.060274273,0
0.9980587,1
0.027513266,0
0.022585988,0
0.015320033,0
0.015895516,0
0.052903503,0
0.9986061,1
0.50093555,0
0.37778515,1
0.5474178,1
0.7382342,0
0.093497604,0
0.13296616,0
0.02827093,0
0.02200979,0
0.862422,1
0.9984198,1
0.016460955,0
0.9493526,1
0.2146084,0
0.99874437,1
0.40531707,0
0.9969874,1
0.5639753,0
0.950276,1
0.011630952,0
0.98950267,1
0.9472184,1
0.066628695,0
0.03732103,0
0.5396322,0
0.9978523,1
0.4272851,0
0.82296836,0
0.7218173,1
0.0934028,0
0.9978241,1
0.9927199,1
0.99521375,1
0.037245184,0
0.029221237,0
0.98789406,1
0.96432674,1
0.113011986,0
0.9978198,1
0.9293257,1
0.99653125,1
0.8916009,0
0.1129857,0
0.4416846,0
0.9986659,1
0.9990279,1
0.04416749,0
0.048293352,0
0.019470572,0
0.9983366,1
0.01337859,0
0.9980041,1
0.076853216,0
0.99595094,1
0.9949674,1
0.5155847,0
0.997831,1
0.9692329,1
0.08995208,0
0.97309005,1
0.38615462,1
0.6245887,1
0.07720521,0
0.36213595,1
0.02147597,0
0.8898742,1
0.99860275,1
0.97553277,1
0.101361066,0
0.023508966,0
0.028431892,0
0.9890806,1
0.9984286,1
0.18842602,1
0.26592958,0
0.96547556,1
0.99324596,1
0.9419546,1
0.997741,1
0.9857348,0
0.99898946,1
0.049454063,0
0.99570155,1
0.96836066,1
0.96711195,1
0.9368965,1
0.9713519,0
0.9898332,1
0.038437158,0
0.0059851706,0
0.9981115,1
0.9977262,1
0.9941522,1
0.085663766,0
0.021307498,0
0.17237517,0
0.22837493,0
0.22730315,1
0.011658788,0
0.048876464,0
0.0439201,0
0.99831927,1
0.9960819,1
0.055913478,0
0.9630064,1
0.05875796,1
0.9975882,1
0.02943936,0
0.07717168,0
0.070444465,0
0.022054464,0
0.95549595,1
0.059619218,0
0.9903852,1
0.9983666,1
0.009879202,0
0.36560935,0
0.14705053,0
0.97569096,1
0.10070759,1
0.9987885,1
0.08874142,0
0.019356072,0
0.9967296,1
0.37522766,0
0.07504913,0
0.61451703,1
0.99710697,1
0.9969993,1
0.7667856,0
0.9259116,1
0.049075007,0
0.9983084,1
0.042901963,0
0.9975188,1
0.037504077,0
0.99788594,1
0.97417605,1
0.97538936,1
0.1244452,0
0.99273837,1
0.797379,1
0.033135653,0
0.9540281,1
0.7868052,1
0.092529714,0
0.9343699,1
0.5356511,1
0.8772738,1
0.018456489,0
0.997722,1
0.16418344,1
0.089589775,0
0.019394219,0
0.11589357,0
0.2004793,1
0.9733609,1
0.9653695,1
0.99450916,1
0.068059504,0
0.9882476,1
0.9972154,1
0.9869409,1
0.9962331,1
0.03869638,0
0.0504044,0
0.04226768,0
0.44975698,1
0.9982034,1
0.08314571,0
0.9954499,1
0.115457445,1
0.14143649,0
0.7120459,1
0.020211786,0
0.9971216,1
0.77889323,0
0.99614173,1
0.99773043,1
0.06655535,0
0.042303145,0
0.9944489,1
0.5498253,1
0.038071543,0
0.99148464,1
0.35180902,1
0.95383656,0
0.97981215,1
0.09128541,0
0.025405467,0
0.04179755,0
0.018284827,0
0.84050703,1
0.9552058,1
0.99398804,1
0.060625196,0
0.99764323,1
0.12921077,0
0.9910804,1
0.06473094,0
0.088281244,0
0.9983716,1
0.99200594,1
0.004795909,0
0.9974998,1
0.9971258,1
0.14517158,0
0.38051343,1
0.9987706,1
0.7015829,1
0.99859357,1
0.997465,1
0.9909253,1
0.7053235,1
0.99770194,1
0.99828583,1
0.11606687,0
0.96775293,1
0.02575913,0
0.109092265,1
0.9932138,1
0.80529845,0
0.99872935,1
0.16303062,0
0.021670878,0
0.8748626,0
0.016690046,0
0.024999827,0
0.9664764,1
0.045511603,0
0.9958449,1
0.9936347,1
0.99432963,1
0.027639389,0
0.92215705,1
0.66617334,1
0.6943228,0
0.992907,1
0.0380587,0
0.0047469735,0
0.9987099,1
0.014856875,0
0.10064092,0
0.99645716,1
0.79396915,1
0.99754757,1
0.015355051,0
0.9983038,1
0.8473847,0
0.8540127,1
0.6990176,1
0.87947416,1
0.09082383,0
0.010379285,0
0.26168215,0
0.9961668,1
0.9984803,1
0.82457304,1
0.99664044,1
0.017924398,0
0.017150313,0
0.049566746,0
