type,total_data,seed,foreign_mult,total_foreign_data,f1,recall,precision
B,500,1,-1.0,500,0.480727148121821,0.6311111111111111,0.45984455958549225
B,500,2,-1.0,500,0.4579803018441988,0.6693333333333333,0.45143884892086333
B,500,3,-1.0,500,0.47256247981474225,0.6426666666666667,0.45615141955835964
A,500,1,0.0,0,0.4693263714747003,0.6382222222222222,0.45356917245735945
A,500,2,0.0,0,0.31740011409062335,1.0,0.46334431630971995
A,500,3,0.0,0,0.46689338357311017,0.6542222222222223,0.454320987654321
C,500,1,0.25,125,0.464525326033126,0.6391111111111111,0.4507836990595611
C,500,2,0.25,125,0.33387409276576896,0.9911111111111112,0.4653589315525877
C,500,3,0.25,125,0.46522463504052647,0.656,0.4535955746773202
C,500,1,0.5,250,0.4649964640287788,0.6391111111111111,0.4510664993726474
C,500,2,0.5,250,0.4608531986250852,0.6853333333333333,0.45540460720614295
C,500,3,0.5,250,0.4723976259751901,0.64,0.45569620253164556
C,500,1,0.75,375,0.4689917771737637,0.6328888888888888,0.452638270820089
C,500,2,0.75,375,0.4568622685600795,0.6702222222222223,0.45095693779904306
C,500,3,0.75,375,0.47146291696527953,0.64,0.45512010113780027
C,500,1,1.0,500,0.48006508855996693,0.6284444444444445,0.4590909090909091
C,500,2,1.0,500,0.455740076162118,0.6711111111111111,0.45047732696897375
C,500,3,1.0,500,0.4769423275749919,0.6275555555555555,0.456957928802589
C,500,1,1.5,750,0.4679602410912551,0.6337777777777778,0.45212428662016485
C,500,2,1.5,750,0.47606279900554205,0.6488888888888888,0.4591194968553459
C,500,3,1.5,750,0.4809361319798895,0.6133333333333333,0.45786330457863306
C,500,1,2.0,1000,0.47158980172771126,0.6346666666666667,0.45448758752387014
C,500,2,2.0,1000,0.4605997603478712,0.6648888888888889,0.45223700120918986
C,500,3,2.0,1000,0.4867531167554484,0.6248888888888889,0.4631093544137022
C,500,1,3.0,1500,0.4705234046030702,0.648,0.455625
C,500,2,3.0,1500,0.4753573672635878,0.6586666666666666,0.45996275605214154
C,500,3,3.0,1500,0.4806622875655492,0.6453333333333333,0.46153846153846156
C,500,1,4.0,2000,0.47131015112455465,0.6568888888888889,0.4573019801980198
C,500,2,4.0,2000,0.4709730894776122,0.6666666666666666,0.45843520782396086
C,500,3,4.0,2000,0.4789233625654072,0.6604444444444444,0.46235220908525204
C,500,1,5.0,2500,0.4649765871380854,0.6613333333333333,0.4542124542124542
C,500,2,5.0,2500,0.4627668632663233,0.6666666666666666,0.4537205081669691
C,500,3,5.0,2500,0.47480537319253535,0.6666666666666666,0.4606879606879607
C,500,1,6.0,3000,0.4643491841939359,0.6657777777777778,0.4544902912621359
C,500,2,6.0,3000,0.4612131108022167,0.6737777777777778,0.4538922155688623
C,500,3,6.0,3000,0.47234191247349144,0.6524444444444445,0.4573208722741433
C,500,1,7.0,3500,0.4625056619141218,0.6684444444444444,0.45383222691611347
C,500,2,7.0,3500,0.47437878527210475,0.6835555555555556,0.46269554753309267
C,500,3,7.0,3500,0.4777736617250954,0.6835555555555556,0.4646525679758308
C,500,1,8.0,4000,0.4746637848222863,0.6782222222222222,0.46214415505754086
C,500,2,8.0,4000,0.47725968436154953,0.6871111111111111,0.46482260974143114
C,500,3,8.0,4000,0.47728957952347734,0.6835555555555556,0.4643719806763285
C,500,1,9.0,4500,0.49037046354244906,0.7004444444444444,0.4741275571600481
C,500,2,9.0,4500,0.4717223518965015,0.6817777777777778,0.4609375
C,500,3,9.0,4500,0.4724322096198006,0.6835555555555556,0.4615846338535414
C,500,1,10.0,5000,0.47815111758989304,0.6942222222222222,0.46626865671641793
C,500,2,10.0,5000,0.4709690754829008,0.6835555555555556,0.46075494307968845
C,500,3,10.0,5000,0.4850904465799887,0.6933333333333334,0.4701627486437613
B,1000,1,-1.0,1000,0.47733371708948374,0.6328888888888888,0.45787781350482315
B,1000,2,-1.0,1000,0.4638883804599435,0.6622222222222223,0.45371498172959807
B,1000,3,-1.0,1000,0.48128673164594615,0.6088888888888889,0.4575818303273213
A,1000,1,0.0,0,0.4929714976020464,0.6,0.46487603305785125
A,1000,2,0.0,0,0.46743456830917074,0.6462222222222223,0.4535246412975671
A,1000,3,0.0,0,0.46640136417651384,0.6506666666666666,0.45353159851301117
C,1000,1,0.25,250,0.48951774841880324,0.6124444444444445,0.4636608344549125
C,1000,2,0.25,250,0.4992701598272652,0.5964444444444444,0.46923076923076923
C,1000,3,0.25,250,0.4943851867976381,0.5982222222222222,0.4657439446366782
C,1000,1,0.5,500,0.48546085338636247,0.6186666666666667,0.46153846153846156
C,1000,2,0.5,500,0.49174403357741836,0.6186666666666667,0.46586345381526106
C,1000,3,0.5,500,0.4996179080123738,0.5982222222222222,0.4696441032798325
C,1000,1,0.75,750,0.48825546439317685,0.6231111111111111,0.4639311714096625
C,1000,2,0.75,750,0.47890827192174407,0.6355555555555555,0.4592164418754014
C,1000,3,0.75,750,0.49777466669391707,0.6151111111111112,0.4697895451459606
C,1000,1,1.0,1000,0.48682780148646554,0.624,0.4630606860158311
C,1000,2,1.0,1000,0.48534260267126705,0.6355555555555555,0.46338302009073234
C,1000,3,1.0,1000,0.502564139260192,0.6231111111111111,0.47396889790398916
C,1000,1,1.5,1500,0.48462743116948725,0.6382222222222222,0.4632258064516129
C,1000,2,1.5,1500,0.49867058409314413,0.6444444444444445,0.47323759791122716
C,1000,3,1.5,1500,0.4836797354747284,0.6337777777777778,0.46208684381075826
C,1000,1,2.0,2000,0.48603787431926365,0.6471111111111111,0.46517571884984027
C,1000,2,2.0,2000,0.4987700198218177,0.6533333333333333,0.47419354838709676
C,1000,3,2.0,2000,0.49880817462859395,0.648,0.47368421052631576
C,1000,1,3.0,3000,0.5213928879095624,0.6648888888888889,0.49081364829396323
C,1000,2,3.0,3000,0.5037943340686641,0.6631111111111111,0.47851186658114175
C,1000,3,3.0,3000,0.5078707684206629,0.6684444444444444,0.4817424727738629
C,1000,1,4.0,4000,0.4932292067664624,0.6666666666666666,0.4719949653870359
C,1000,2,4.0,4000,0.5102100669951182,0.6773333333333333,0.4841168996188056
C,1000,3,4.0,4000,0.495634679988834,0.6702222222222223,0.4739157762413576
C,1000,1,5.0,5000,0.4900921601800185,0.6773333333333333,0.4712430426716141
C,1000,2,5.0,5000,0.5045485046959429,0.6782222222222222,0.4804785894206549
C,1000,3,5.0,5000,0.527726657508701,0.6862222222222222,0.4967824967824968
C,1000,1,6.0,6000,0.48283818335626777,0.6782222222222222,0.4669522643818849
C,1000,2,6.0,6000,0.4801896087157729,0.6835555555555556,0.46606060606060606
C,1000,3,6.0,6000,0.5225884437879471,0.7173333333333334,0.4957002457002457
C,1000,1,7.0,7000,0.5235490268726979,0.6915555555555556,0.49428208386277
C,1000,2,7.0,7000,0.5114773954072526,0.6915555555555556,0.48625
C,1000,3,7.0,7000,0.4935502436536327,0.68,0.47368421052631576
C,1000,1,8.0,8000,0.47348265895953756,0.6728888888888889,0.4607425441265977
C,1000,2,8.0,8000,0.5461771582906771,0.7191111111111111,0.5117014547754586
C,1000,3,8.0,8000,0.5460140056790902,0.7111111111111111,0.5111821086261981
C,1000,1,9.0,9000,0.4844075237383967,0.7013333333333334,0.47076372315035797
C,1000,2,9.0,9000,0.5154980614437155,0.7244444444444444,0.49185274592637296
C,1000,3,9.0,9000,0.5343519801369017,0.6986666666666667,0.5022364217252396
C,1000,1,10.0,10000,0.49291065703741144,0.6995555555555556,0.4755287009063444
C,1000,2,10.0,10000,0.48376484526627295,0.6924444444444444,0.46927710843373494
C,1000,3,10.0,10000,0.4881641652537346,0.7244444444444444,0.4757734967892586
B,2500,1,-1.0,2500,0.46037059807477687,0.6728888888888889,0.4532934131736527
B,2500,2,-1.0,2500,0.4603775787250547,0.6791111111111111,0.45422116527942924
B,2500,3,-1.0,2500,0.4704807508040551,0.6835555555555556,0.4604790419161677
