tipe,total_data,foreign_mult,total_foreign_data,max_f1,max_recall,max_precision
A,2500,0.25,0,0.5282008257571136,0.5706666666666667,0.49195402298850577
B,2500,0.25,0,0.46037059807477687,0.6728888888888889,0.4532934131736527
C,2500,0.25,625,0.5442417555037462,0.5937777777777777,0.5068285280728376
C,2500,0.5,1250,0.5623523569079212,0.6,0.5240683229813664
C,2500,0.75,1875,0.550291343516793,0.6133333333333333,0.512249443207127
C,2500,1.0,2500,0.5141186892500378,0.6213333333333333,0.4824016563146998
C,2500,1.5,3750,0.6001157999052238,0.6284444444444445,0.5611111111111111
C,2500,2.0,5000,0.5854033337531275,0.64,0.5446293494704992
C,2500,3.0,7500,0.6109510086455331,0.6595555555555556,0.5690184049079755
C,2500,4.0,10000,0.5535546533569684,0.6684444444444444,0.5154215215901302
C,2500,5.0,12500,0.6023278559752574,0.6844444444444444,0.5579710144927537
C,2500,6.0,15000,0.5680021096701391,0.6924444444444444,0.5274204468517265
C,2500,7.0,17500,0.6019404985258645,0.72,0.5555555555555556
C,2500,8.0,20000,0.5941466440084264,0.7342222222222222,0.548472775564409
C,2500,9.0,22500,0.6086896252004376,0.7333333333333333,0.5608429639700884
C,2500,10.0,25000,0.5623513716105163,0.7422222222222222,0.5241682360326428
