y_pred,y_true
0.0013228655,0
0.0013228655,0
0.0077283084,0
0.0021221936,0
0.030833274,0
0.030833274,0
0.05087906,0
0.37074158,0
0.0031251907,0
0.0031251907,0
0.92283905,0
0.56449324,0
0.56449324,0
0.005474508,0
0.005474508,0
0.16569933,0
0.16569933,0
0.0043044984,0
0.0043044984,0
0.004707873,0
0.004707873,0
0.22747669,0
0.22747669,0
0.996108,0
0.996108,0
0.29463983,0
0.045981973,0
0.0018475652,0
0.0011595488,0
0.08594057,0
0.0012989044,0
0.33713627,0
0.33713627,0
0.0031670332,0
0.06979978,0
0.46995303,0
0.9120815,0
0.9120815,0
0.012203962,0
0.98054534,0
0.026153386,0
0.0037771761,0
0.16592863,0
0.8833747,0
0.44674432,0
0.99520874,0
0.067739755,0
0.067739755,0
0.001185894,0
0.45577326,0
0.0023629963,0
0.0023629963,0
0.002292335,0
0.07561734,0
0.07441452,0
0.19104397,0
0.0044303536,0
0.007134378,0
0.47252208,0
0.37952548,0
0.0030761063,0
0.0030761063,0
0.0013390481,0
0.045658767,0
0.17046824,0
0.0014017224,0
0.0056551993,0
0.0020909607,0
0.0010342002,0
0.0048302114,0
0.90928954,0
0.03289467,0
0.03289467,0
0.27678645,0
0.2589792,0
0.0015782416,0
0.009727687,0
0.009727687,0
0.00084626675,0
0.49776196,0
0.006844878,0
0.006844878,0
0.0946964,0
0.003273487,0
0.003273487,0
0.009211808,0
0.004050255,0
0.66424125,0
0.17004204,0
0.027286261,0
0.0015796721,0
0.0015796721,0
0.0016879141,0
0.1249772,0
0.0019220114,0
0.0019220114,0
0.004242182,0
0.004242182,0
0.6282948,0
0.0249601,0
0.0249601,0
0.035257757,0
0.007961333,0
0.007961333,0
0.0012093484,0
0.0012093484,0
0.0012093484,0
0.0012093484,0
0.00087833405,0
0.029115647,0
0.029115647,0
0.988649,0
0.988649,0
0.0045417845,0
0.0045417845,0
0.027710825,0
0.0017319024,0
0.002378285,0
0.002378285,0
0.08475807,0
0.08475807,0
0.006356299,0
0.006356299,0
0.5888468,0
0.5888468,0
0.011808038,0
0.011808038,0
0.11129078,0
0.11129078,0
0.0080521405,0
0.014094651,0
0.00464648,0
0.00464648,0
0.013511509,0
0.013511509,0
0.023386449,0
0.023386449,0
0.9894116,0
0.3913412,0
0.81825334,0
0.81825334,0
0.009978563,0
0.26679918,0
0.26679918,0
0.00345245,0
0.00345245,0
0.0127238035,0
0.0032792091,0
0.32017338,0
0.32017338,0
0.010730714,0
0.010730714,0
0.004709035,0
0.004709035,0
0.93268585,0
0.06828198,0
0.07229507,0
0.027786165,0
0.0011638403,0
0.032958,0
0.7759936,0
0.122425556,0
0.001295507,0
0.0023767352,0
0.0023767352,0
0.004452139,0
0.072276205,0
0.2527203,0
0.2527203,0
0.043794364,0
0.0008916259,0
0.0008916259,0
0.0008966327,0
0.0008966327,0
0.001591891,0
0.001591891,0
0.16295925,0
0.16295925,0
0.010729402,0
