y_pred,y_true
3.2782555e-07,0
3.2782555e-07,0
4.7683716e-07,0
0.5252114,0
0.5904944,0
0.5904944,0
0.4952262,0
0.37958926,0
0.6097728,0
0.6097728,0
0.64123213,0
0.8502717,0
0.8502717,0
0.29158688,0
0.29158688,0
0.4048512,0
0.4048512,0
0.21396044,0
0.21396044,0
0.40258422,0
0.40258422,0
0.52125466,0
0.52125466,0
0.9257103,0
0.9257103,0
0.16150379,0
0.048018724,0
1.5199184e-06,0
1.8775463e-06,0
1.1861324e-05,0
3.5762787e-07,0
1.2695789e-05,0
1.2695789e-05,0
2.8014183e-06,0
1.3023615e-05,0
2.6226044e-06,0
1.0043383e-05,0
1.0043383e-05,0
2.9802322e-08,0
0.16675335,0
6.8843365e-06,0
0.00045776367,0
2.592802e-06,0
2.348423e-05,0
0.006098062,0
0.0035991967,0
1.7166138e-05,0
1.7166138e-05,0
2.0861626e-07,0
0.89342433,0
1.3113022e-06,0
1.3113022e-06,0
1.758337e-06,0
1.937151e-06,0
1.4305115e-06,0
1.3113022e-06,0
9.23872e-07,0
6.854534e-07,0
1.2814999e-06,0
1.4007092e-06,0
1.7285347e-06,0
1.7285347e-06,0
1.1026859e-06,0
1.3113022e-06,0
1.1622906e-06,0
1.8775463e-06,0
1.4901161e-06,0
1.2218952e-06,0
8.940697e-07,0
1.1622906e-06,0
1.5199184e-06,0
9.23872e-07,0
9.23872e-07,0
1.5199184e-06,0
1.5199184e-06,0
1.4305115e-06,0
8.34465e-07,0
8.34465e-07,0
6.2584877e-07,0
8.6426735e-07,0
8.940697e-08,0
8.940697e-08,0
5.9604645e-08,0
1.1324883e-06,0
1.1324883e-06,0
1.5795231e-06,0
9.536743e-07,0
1.3411045e-06,0
4.7683716e-07,0
1.5795231e-06,0
1.4305115e-06,0
1.4305115e-06,0
1.6093254e-06,0
0.00082314014,0
1.2814999e-06,0
1.2814999e-06,0
8.6426735e-07,0
8.6426735e-07,0
2.9802322e-07,0
0.14110202,0
0.14110202,0
0.00011971593,0
2.7418137e-06,0
2.7418137e-06,0
2.9802322e-08,0
2.9802322e-08,0
2.9802322e-08,0
2.9802322e-08,0
0.00395602,0
1.7881393e-07,0
1.7881393e-07,0
1.4007092e-06,0
1.4007092e-06,0
4.4703484e-07,0
4.4703484e-07,0
2.6226044e-06,0
5.364418e-07,0
3.5762787e-07,0
3.5762787e-07,0
0.006050974,0
0.006050974,0
8.046627e-07,0
8.046627e-07,0
1.0669231e-05,0
1.0669231e-05,0
0.00047972798,0
0.00047972798,0
0.6139371,0
0.6139371,0
9.536743e-07,0
4.7683716e-07,0
5.9604645e-08,0
5.9604645e-08,0
6.854534e-07,0
6.854534e-07,0
4.4703484e-07,0
