y_pred,y_true
9.357929e-06,0
9.357929e-06,0
0.001016289,0
0.025417656,0
0.55752146,0
0.55752146,0
0.2448709,0
0.04228565,0
0.01214388,0
0.01214388,0
0.8939208,0
0.16715115,0
0.16715115,0
0.0012640059,0
0.0012640059,0
0.0035720766,0
0.0035720766,0
0.0015634894,0
0.0015634894,0
0.0039548874,0
0.0039548874,0
0.008576781,0
0.008576781,0
0.9982883,0
0.9982883,0
0.8483943,0
0.0015420318,0
0.00017291307,0
2.1785498e-05,0
0.0002552867,0
2.6524067e-06,0
0.0012945533,0
0.0012945533,0
0.0005506277,0
1.30832195e-05,0
0.00034213066,0
0.019372702,0
0.019372702,0
0.0069175363,0
0.69381076,0
0.06903824,0
0.011778325,0
0.45165205,0
0.0010163486,0
0.007926255,0
0.9035319,0
0.0951632,0
0.0951632,0
0.0010311902,0
0.008004218,0
0.002988696,0
0.002988696,0
6.1035156e-05,0
0.0063904524,0
0.5966756,0
2.8282404e-05,0
6.020069e-06,0
1.8835068e-05,0
0.00045606494,0
1.9311905e-05,0
2.6226044e-06,0
2.6226044e-06,0
0.00053578615,0
6.854534e-05,0
0.00043267012,0
5.066395e-06,0
0.00022566319,0
0.00014013052,0
3.0070543e-05,0
0.00011116266,0
0.0015723407,0
0.00019225478,0
0.00019225478,0
2.3543835e-05,0
8.133054e-05,0
0.00010788441,0
0.0007093847,0
0.0007093847,0
6.297231e-05,0
0.0005515814,0
0.00033822656,0
0.00033822656,0
0.00014781952,0
2.3305416e-05,0
2.3305416e-05,0
9.6678734e-05,0
3.0994415e-06,0
0.0004862547,0
0.00018578768,0
8.85129e-06,0
0.0005224347,0
0.0005224347,0
1.475215e-05,0
0.10959613,0
0.0015951395,0
0.0015951395,0
2.5510788e-05,0
2.5510788e-05,0
0.010070264,0
0.0106453,0
0.0106453,0
0.135741,0
0.021708488,0
0.021708488,0
0.001850605,0
0.001850605,0
0.001850605,0
0.001850605,0
0.00051805377,0
0.00022390485,0
0.00022390485,0
0.00054579973,0
0.00054579973,0
2.8908253e-05,0
2.8908253e-05,0
6.446242e-05,0
0.0041007996,0
5.9604645e-08,0
5.9604645e-08,0
0.00013157725,0
0.00013157725,0
0.00013166666,0
0.00013166666,0
0.023577899,0
0.023577899,0
0.00089657307,0
0.00089657307,0
0.00047522783,0
0.00047522783,0
0.00059995055,0
0.000225842,0
0.010325164,0
0.010325164,0
0.036828637,0
0.036828637,0
0.0014680624,0
0.0014680624,0
0.19766304,0
0.0066624284,0
0.077397466,0
0.077397466,0
0.00039038062,0
0.00088730454,0
0.00088730454,0
0.0057718754,0
0.0057718754,0
0.005043119,0
1.937151e-05,0
0.00077041984,0
0.00077041984,0
1.3440847e-05,0
1.3440847e-05,0
2.8699636e-05,0
2.8699636e-05,0
0.08039713,0
0.00024020672,0
2.8371811e-05,0
0.008355051,0
