tipe,total_data,foreign_mult,total_foreign_data,max_f1,max_recall,max_precision
A,5000,0.25,0,0.7077690104420544,0.8180574555403557,0.715311004784689
B,5000,0.25,0,0.5715465465465466,0.6894664842681258,0.6123936816524909
C,5000,0.25,1250,0.6849193058027145,0.8166894664842681,0.6941860465116279
C,5000,0.5,2500,0.6777236142675085,0.8221614227086184,0.6868571428571428
C,5000,0.75,3750,0.6772386167731468,0.813953488372093,0.6878612716763006
C,5000,1.0,5000,0.68147218505434,0.8098495212038304,0.6923976608187135
C,5000,1.5,7500,0.6690644214962354,0.813953488372093,0.6807780320366132
C,5000,2.0,10000,0.6649423337856174,0.7770177838577291,0.6835138387484958
C,5000,3.0,15000,0.6460620293925381,0.7934336525307798,0.6643757159221076
C,5000,4.0,20000,0.6390925596121204,0.7537619699042407,0.6638554216867469
C,5000,5.0,25000,0.6260504602698149,0.7400820793433652,0.6541717049576784
C,5000,6.0,30000,0.619089277823398,0.7332421340629275,0.648910411622276
C,5000,7.0,35000,0.6118730323025834,0.7387140902872777,0.6420927467300832
C,5000,8.0,40000,0.6069705939440992,0.7647058823529411,0.6359499431171786
C,5000,9.0,45000,0.5941448382126349,0.6935704514363885,0.6313823163138231
C,5000,10.0,50000,0.5966582797580147,0.7058823529411765,0.6323529411764706
