tipe,total_data,foreign_mult,total_foreign_data,max_f1,max_recall,max_precision
A,2500,0.25,0,0.6680866631437746,0.8768809849521204,0.6719077568134172
B,2500,0.25,0,0.5766820074512382,0.746922024623803,0.6141732283464567
C,2500,0.25,625,0.6102813291479194,0.9124487004103967,0.6340304182509505
C,2500,0.5,1250,0.6672699610658914,0.853625170998632,0.673866090712743
C,2500,0.75,1875,0.6356381634798076,0.8673050615595075,0.6502564102564102
C,2500,1.0,2500,0.6475647047501374,0.8467852257181943,0.6599147121535182
C,2500,1.5,3750,0.6067397154940408,0.8673050615595075,0.6321036889332003
C,2500,2.0,5000,0.6219122956574065,0.8426812585499316,0.6423357664233577
C,2500,3.0,7500,0.6324713324087541,0.7770177838577291,0.6551326412918108
C,2500,4.0,10000,0.6239457037427516,0.7920656634746922,0.646927374301676
C,2500,5.0,12500,0.6200001448708475,0.7647058823529411,0.6462427745664739
C,2500,6.0,15000,0.6131211750305997,0.7893296853625171,0.6389811738648948
C,2500,7.0,17500,0.606673194614443,0.7838577291381669,0.6345514950166113
C,2500,8.0,20000,0.6013147655647697,0.7414500683994528,0.633177570093458
C,2500,9.0,22500,0.5974263383759679,0.7277701778385773,0.631079478054567
C,2500,10.0,25000,0.5921784781904453,0.7058823529411765,0.6285018270401949
