y_pred,y_true
6.765127e-06,0
6.765127e-06,0
1.5735626e-05,0
0.005241275,0
0.001514405,0
0.001514405,0
0.13799867,0
0.46365696,0
0.98109615,0
0.98109615,0
0.999742,0
0.99892056,0
0.99892056,0
0.0011107326,0
0.0011107326,0
0.062577516,0
0.062577516,0
0.28562248,0
0.28562248,0
8.7201595e-05,0
8.7201595e-05,0
0.31119713,0
0.31119713,0
0.9998975,0
0.9998975,0
0.9876034,0
1.7642975e-05,0
1.3142824e-05,0
1.3232231e-05,0
0.00014704466,0
5.722046e-06,0
0.0001295805,0
0.0001295805,0
1.04904175e-05,0
1.719594e-05,0
0.00015726686,0
2.5510788e-05,0
2.5510788e-05,0
1.8268824e-05,0
9.199977e-05,0
5.8978796e-05,0
1.6361475e-05,0
0.0005418956,0
2.7030706e-05,0
8.741021e-05,0
0.00010153651,0
5.9098005e-05,0
5.9098005e-05,0
2.2441149e-05,0
0.7082881,0
1.0550022e-05,0
1.0550022e-05,0
3.5762787e-06,0
8.821487e-06,0
7.137656e-05,0
1.3887882e-05,0
9.149313e-06,0
1.4275312e-05,0
1.2725592e-05,0
1.6093254e-05,0
5.6624413e-06,0
5.6624413e-06,0
1.2934208e-05,0
3.0368567e-05,0
1.4424324e-05,0
4.1127205e-06,0
8.85129e-06,0
8.910894e-06,0
8.5532665e-06,0
1.3738871e-05,0
1.7672777e-05,0
1.5258789e-05,0
1.5258789e-05,0
8.8095665e-05,0
1.1086464e-05,0
9.059906e-06,0
5.9098005e-05,0
5.9098005e-05,0
7.688999e-06,0
0.00015804172,0
1.2010336e-05,0
1.2010336e-05,0
2.1517277e-05,0
3.0428171e-05,0
3.0428171e-05,0
1.0192394e-05,0
1.5556812e-05,0
0.0014573932,0
2.1487474e-05,0
8.761883e-06,0
9.506941e-06,0
9.506941e-06,0
5.841255e-06,0
0.79206717,0
1.7821789e-05,0
1.7821789e-05,0
5.751848e-06,0
5.751848e-06,0
0.048654586,0
1.463294e-05,0
1.463294e-05,0
6.735325e-06,0
2.5898218e-05,0
2.5898218e-05,0
7.2717667e-06,0
7.2717667e-06,0
7.2717667e-06,0
7.2717667e-06,0
3.874302e-06,0
1.2099743e-05,0
1.2099743e-05,0
0.00019147992,0
0.00019147992,0
7.4207783e-06,0
7.4207783e-06,0
2.0742416e-05,0
1.8537045e-05,0
5.155802e-06,0
5.155802e-06,0
1.8209219e-05,0
1.8209219e-05,0
7.075071e-05,0
7.075071e-05,0
0.00024041533,0
0.00024041533,0
0.00012278557,0
0.00012278557,0
0.002017349,0
0.002017349,0
9.894371e-06,0
0.00017985702,0
6.5773726e-05,0
6.5773726e-05,0
0.0001398921,0
0.0001398921,0
5.9098005e-05,0
5.9098005e-05,0
0.5779735,0
0.017478347,0
0.006962806,0
0.006962806,0
0.0010728836,0
1.2785196e-05,0
1.2785196e-05,0
2.0772219e-05,0
2.0772219e-05,0
1.385808e-05,0
7.6293945e-06,0
5.9574842e-05,0
5.9574842e-05,0
0.02661559,0
0.02661559,0
2.5093555e-05,0
2.5093555e-05,0
0.0013428032,0
3.0368567e-05,0
9.268522e-06,0
6.121397e-05,0
6.67572e-06,0
6.309152e-05,0
2.0682812e-05,0
1.8626451e-05,0
2.1904707e-05,0
9.444356e-05,0
9.444356e-05,0
0.00016531348,0
0.00064742565,0
0.5311023,0
0.5311023,0
0.0006096661,0
6.15716e-05,0
6.15716e-05,0
6.0379505e-05,0
6.0379505e-05,0
9.778142e-05,0
9.778142e-05,0
9.2208385e-05,0
9.2208385e-05,0
6.258488e-05,0
6.258488e-05,0
0.00066792965,0
0.00016403198,0
2.3633242e-05,0
2.3633242e-05,0
1.21593475e-05,0
1.21593475e-05,0
0.00022652745,0
2.8461218e-05,0
0.00010958314,0
0.00010958314,0
0.00039497018,0
0.00039497018,0
5.9187412e-05,0
5.9187412e-05,0
6.0617924e-05,0
6.0617924e-05,0
8.076429e-06,0
8.076429e-06,0
0.0004286468,0
5.9127808e-05,0
0.00012141466,0
7.966161e-05,0
7.966161e-05,0
0.001041621,0
2.0176172e-05,0
2.2232533e-05,0
7.3224306e-05,0
0.00036874413,0
9.1314316e-05,0
9.1314316e-05,0
1.9192696e-05,0
0.00016021729,0
0.025583565,0
6.788969e-05,0
6.0081482e-05,0
6.574392e-05,0
8.821487e-06,0
0.0001256764,0
0.0001256764,0
1.9669533e-05,0
2.6643276e-05,0
0.0008724928,0
0.0065888762,0
0.0057946146,0
0.0057946146,0
0.00023934245,0
2.4408102e-05,0
7.492304e-05,0
7.492304e-05,0
8.907914e-05,0
6.2704086e-05,0
6.2704086e-05,0
7.018447e-05,0
7.018447e-05,0
0.033891737,0
0.033891737,0
0.111207634,0
0.111207634,0
2.6643276e-05,0
0.5792408,0
1.3381243e-05,0
1.3381243e-05,0
0.00052806735,0
0.0002349019,0
0.0002349019,0
0.00030443072,0
1.2010336e-05,0
1.2010336e-05,0
0.00012975931,0
2.4020672e-05,0
2.4020672e-05,0
0.055466115,0
0.08733109,0
0.11192751,0
0.9990276,0
0.8398164,0
4.917383e-06,0
9.179115e-06,0
0.9989901,0
1.1086464e-05,0
0.887769,0
9.894371e-06,0
5.185604e-06,0
7.70092e-05,0
7.70092e-05,0
1.9729137e-05,0
1.41859055e-05,0
1.4036894e-05,0
1.4036894e-05,0
9.417534e-06,0
9.179115e-06,0
9.179115e-06,0
6.5863132e-06,0
7.987022e-06,0
1.1354685e-05,0
2.476573e-05,0
2.360344e-05,0
1.5735626e-05,0
8.255243e-06,0
7.596612e-05,0
7.611513e-05,0
2.5808811e-05,0
2.5808811e-05,0
6.777048e-05,0
6.0498714e-06,0
8.85129e-06,0
8.85129e-06,0
2.193451e-05,0
5.90086e-06,0
1.0371208e-05,0
1.5467405e-05,0
2.4527311e-05,0
1.9401312e-05,0
0.00024732947,0
0.00024732947,0
1.2814999e-05,0
9.265542e-05,0
1.1652708e-05,0
1.1652708e-05,0
1.630187e-05,0
6.28829e-06,0
1.4275312e-05,0
1.4275312e-05,0
1.3232231e-05,0
1.3232231e-05,0
1.4424324e-05,0
1.4424324e-05,0
6.6787004e-05,0
6.6787004e-05,0
5.4836273e-06,0
5.4836273e-06,0
5.453825e-06,0
5.453825e-06,0
1.4454126e-05,0
1.4454126e-05,0
6.905198e-05,0
6.905198e-05,0
6.020069e-06,0
6.020069e-06,0
2.297759e-05,0
6.6161156e-06,0
6.6161156e-06,0
1.0550022e-05,0
1.0550022e-05,0
3.0398369e-05,0
3.7550926e-06,0
3.7550926e-06,0
5.453825e-06,0
5.453825e-06,0
4.440546e-06,0
4.440546e-06,0
5.9604645e-06,0
4.917383e-06,0
4.917383e-06,0
8.791685e-06,0
8.791685e-06,0
6.5267086e-06,0
6.5267086e-06,0
5.8710575e-06,0
1.3321638e-05,0
6.5267086e-06,0
4.351139e-06,0
4.351139e-06,0
8.046627e-06,0
8.046627e-06,0
4.053116e-06,0
7.2836876e-05,0
0.038756967,0
0.000114798546,0
0.016855389,0
0.016855389,0
0.00018265843,0
8.121133e-05,0
0.015378654,0
0.00026968122,0
0.0024002492,0
9.2595816e-05,0
1.14142895e-05,0
0.00023856759,0
1.0848045e-05,0
0.009716511,0
9.924173e-06,0
7.599592e-06,0
0.75421727,0
0.00028279424,0
7.897615e-06,0
4.887581e-06,0
4.887581e-06,0
7.0929527e-06,0
7.0929527e-06,0
1.2367964e-05,0
1.2367964e-05,0
1.9401312e-05,0
1.9401312e-05,0
4.7683716e-06,0
0.00021702051,0
0.64796907,0
1.9609928e-05,0
9.5665455e-06,0
8.255243e-06,0
8.255243e-06,0
5.722046e-06,0
5.722046e-06,0
1.180172e-05,0
6.377697e-06,0
6.377697e-06,0
5.930662e-05,0
5.930662e-05,0
4.4107437e-06,0
6.2584877e-06,0
4.23193e-06,0
4.5001507e-06,0
4.8577785e-06,0
0.00016239285,0
6.28829e-06,0
7.480383e-06,0
2.9802322e-06,0
6.943941e-06,0
8.583069e-06,0
1.3947487e-05,0
6.0498714e-06,0
6.0498714e-06,0
1.7046928e-05,0
4.9471855e-06,0
8.821487e-06,0
8.821487e-06,0
0.00047567487,0
0.7799309,0
0.1826477,0
6.0021877e-05,0
6.0021877e-05,0
5.453825e-06,0
9.384751e-05,0
0.00030893087,0
2.8401613e-05,0
2.4914742e-05,0
1.8239021e-05,0
1.8239021e-05,0
0.00010871887,0
9.775162e-06,0
1.707673e-05,0
6.249547e-05,0
0.0040901005,0
1.54078e-05,0
8.952618e-05,0
0.0028727055,0
8.997321e-05,0
5.954504e-05,0
0.00011616945,0
8.523464e-06,0
8.523464e-06,0
2.5302172e-05,0
1.1771917e-05,0
5.3346157e-06,0
1.3709068e-05,0
1.7523766e-05,0
9.447336e-06,0
9.447336e-06,0
4.5001507e-06,0
7.301569e-06,0
0.000100553036,0
0.000100553036,0
0.008983344,0
0.008983344,0
1.7523766e-05,0
1.7523766e-05,0
1.04904175e-05,0
5.6624413e-06,0
2.6166439e-05,0
0.094501376,0
4.887581e-06,0
4.887581e-06,0
0.58827806,0
0.001377523,0
8.165836e-06,0
4.708767e-06,0
7.6800585e-05,0
5.9992075e-05,0
6.4730644e-05,0
1.1980534e-05,0
6.780028e-05,0
9.119511e-06,0
1.1056662e-05,0
