y_pred,y_true
0.00030109286,0
0.00030109286,0
0.0024199784,0
0.002348572,0
0.5363357,0
0.5363357,0
0.26355034,0
0.9007026,0
0.06456837,0
0.06456837,0
0.69886327,0
0.78067553,0
0.78067553,0
0.0020718575,0
0.0020718575,0
0.09814128,0
0.09814128,0
0.4302637,0
0.4302637,0
0.7242471,0
0.7242471,0
0.492757,0
0.492757,0
0.9873221,0
0.9873221,0
0.6799232,0
0.00087442994,0
1.3232231e-05,0
8.195639e-06,0
0.0018347204,0
6.124377e-05,0
0.0017182231,0
0.0017182231,0
7.399917e-05,0
6.1780214e-05,0
0.0032283366,0
0.00039967895,0
0.00039967895,0
0.00019738078,0
0.002569735,0
0.006785512,0
0.00029435754,0
0.0036323369,0
0.00030520558,0
0.012357473,0
0.037474006,0
0.00042784214,0
0.00042784214,0
0.0002014339,0
0.036758482,0
0.0005014837,0
0.0005014837,0
5.954504e-05,0
0.0006620884,0
0.000300169,0
3.0308962e-05,0
0.00015246868,0
0.0003658235,0
0.0006297529,0
0.0073509812,0
0.00019320846,0
0.00019320846,0
0.00015285611,0
0.00017434359,0
0.0002862215,0
9.778142e-05,0
0.00033438206,0
0.00018283725,0
0.00015100837,0
0.00018876791,0
0.0006248355,0
0.0029746294,0
0.0029746294,0
0.00011309981,0
0.0004889965,0
0.00017684698,0
0.016096592,0
0.016096592,0
0.00011539459,0
0.003064692,0
0.0012117624,0
0.0012117624,0
0.22599429,0
0.00092324615,0
0.00092324615,0
0.0014086366,0
0.002080351,0
0.8000026,0
0.00032886863,0
0.00043034554,0
0.0063367486,0
0.0063367486,0
0.00039821863,0
0.99239594,0
0.0018188357,0
0.0018188357,0
6.765127e-05,0
6.765127e-05,0
0.003018558,0
0.0002731681,0
0.0002731681,0
0.0013537109,0
0.0036570132,0
0.0036570132,0
0.00016251206,0
0.00016251206,0
0.00016251206,0
0.00016251206,0
1.0758638e-05,0
0.000102072954,0
0.000102072954,0
0.00013440847,0
0.00013440847,0
5.9634447e-05,0
5.9634447e-05,0
0.00042685866,0
0.0015217066,0
7.709861e-05,0
7.709861e-05,0
0.00091439486,0
0.00091439486,0
0.0004285574,0
0.0004285574,0
0.004633516,0
0.004633516,0
0.015324891,0
0.015324891,0
0.0030441582,0
0.0030441582,0
0.0007931292,0
0.0021228194,0
0.0032771826,0
0.0032771826,0
0.00436759,0
0.00436759,0
0.0010207295,0
0.0010207295,0
0.5359192,0
0.013578206,0
0.005618155,0
0.005618155,0
0.013937831,0
0.0010597706,0
0.0010597706,0
0.00022089481,0
0.00022089481,0
0.0007096827,0
2.4616718e-05,0
0.45104298,0
0.45104298,0
